WellID,Row,Column,Field,ID,Line,Treatment,TreatmentConcentration,RealSet,CLASS,PATH_Crop_Nuc
N12,14,12,6,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\8.tif
N12,14,12,6,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\9.tif
N12,14,12,6,10,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\10.tif
N12,14,12,6,11,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\11.tif
N12,14,12,6,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\12.tif
N12,14,12,6,13,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\13.tif
N12,14,12,6,14,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\14.tif
N12,14,12,6,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\15.tif
N12,14,12,6,16,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\16.tif
N12,14,12,6,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\17.tif
N12,14,12,6,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\18.tif
N12,14,12,6,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\19.tif
N12,14,12,6,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\20.tif
N12,14,12,6,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\21.tif
N12,14,12,6,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\22.tif
N12,14,12,6,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\23.tif
N12,14,12,6,24,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\24.tif
N12,14,12,6,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\25.tif
N12,14,12,6,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\26.tif
N12,14,12,6,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\27.tif
N12,14,12,6,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\28.tif
N12,14,12,6,29,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\29.tif
N12,14,12,6,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\30.tif
N12,14,12,6,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\31.tif
N12,14,12,6,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\32.tif
N12,14,12,6,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\33.tif
N12,14,12,6,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\34.tif
N12,14,12,6,35,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\35.tif
N12,14,12,6,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\36.tif
N12,14,12,6,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\37.tif
N12,14,12,6,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\38.tif
N12,14,12,6,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\39.tif
N12,14,12,6,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\40.tif
N12,14,12,6,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\41.tif
N12,14,12,6,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\42.tif
N12,14,12,6,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\43.tif
N12,14,12,6,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\44.tif
N12,14,12,6,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\45.tif
N12,14,12,6,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\46.tif
N12,14,12,6,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\47.tif
N12,14,12,6,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\48.tif
N12,14,12,6,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\49.tif
N12,14,12,6,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\50.tif
N12,14,12,6,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\51.tif
N12,14,12,6,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\52.tif
N12,14,12,6,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\53.tif
N12,14,12,6,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\54.tif
N12,14,12,6,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\55.tif
N12,14,12,6,56,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\56.tif
N12,14,12,6,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\57.tif
N12,14,12,6,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\58.tif
N12,14,12,6,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\59.tif
N12,14,12,6,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\60.tif
N12,14,12,6,61,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\61.tif
N12,14,12,6,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\62.tif
N12,14,12,6,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\63.tif
N12,14,12,6,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\64.tif
N12,14,12,6,65,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\65.tif
N12,14,12,6,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\66.tif
N12,14,12,6,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\67.tif
N12,14,12,6,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\68.tif
N12,14,12,6,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\69.tif
N12,14,12,6,70,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\70.tif
N12,14,12,6,71,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\71.tif
N12,14,12,6,72,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\72.tif
N12,14,12,6,73,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\73.tif
N12,14,12,6,74,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\74.tif
N12,14,12,6,75,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\75.tif
N12,14,12,6,77,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\77.tif
N12,14,12,6,78,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\78.tif
N12,14,12,6,79,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\79.tif
N12,14,12,6,80,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\80.tif
N12,14,12,6,81,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\81.tif
N12,14,12,6,82,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\82.tif
N12,14,12,6,83,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\83.tif
N12,14,12,6,84,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\84.tif
N12,14,12,6,85,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\85.tif
N12,14,12,6,86,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\86.tif
N12,14,12,6,87,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\87.tif
N12,14,12,6,88,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\88.tif
N12,14,12,6,89,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\89.tif
N12,14,12,6,90,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\90.tif
N12,14,12,6,91,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\91.tif
N12,14,12,6,92,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\92.tif
N12,14,12,6,95,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\95.tif
N12,14,12,6,96,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\96.tif
N12,14,12,6,97,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\97.tif
N12,14,12,6,98,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\98.tif
N12,14,12,6,99,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\99.tif
N12,14,12,6,100,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\100.tif
N12,14,12,6,101,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\101.tif
N12,14,12,6,102,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\102.tif
N12,14,12,6,104,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\104.tif
N12,14,12,6,105,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\105.tif
N12,14,12,6,106,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\106.tif
N12,14,12,6,107,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\107.tif
N12,14,12,6,108,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\108.tif
N12,14,12,6,109,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\109.tif
N12,14,12,6,110,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\110.tif
N12,14,12,6,111,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\111.tif
N12,14,12,6,112,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\112.tif
N12,14,12,6,113,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\113.tif
N12,14,12,6,114,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\114.tif
N12,14,12,6,115,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\115.tif
N12,14,12,6,116,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012006\116.tif
N12,14,12,11,4,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\4.tif
N12,14,12,11,5,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\5.tif
N12,14,12,11,6,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\6.tif
N12,14,12,11,7,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\7.tif
N12,14,12,11,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\8.tif
N12,14,12,11,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\9.tif
N12,14,12,11,11,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\11.tif
N12,14,12,11,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\12.tif
N12,14,12,11,13,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\13.tif
N12,14,12,11,14,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\14.tif
N12,14,12,11,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\15.tif
N12,14,12,11,16,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\16.tif
N12,14,12,11,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\17.tif
N12,14,12,11,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\18.tif
N12,14,12,11,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\19.tif
N12,14,12,11,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\20.tif
N12,14,12,11,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\21.tif
N12,14,12,11,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\22.tif
N12,14,12,11,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\23.tif
N12,14,12,11,24,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\24.tif
N12,14,12,11,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\25.tif
N12,14,12,11,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\26.tif
N12,14,12,11,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\27.tif
N12,14,12,11,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\28.tif
N12,14,12,11,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\30.tif
N12,14,12,11,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\31.tif
N12,14,12,11,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\32.tif
N12,14,12,11,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\33.tif
N12,14,12,11,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\34.tif
N12,14,12,11,35,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\35.tif
N12,14,12,11,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\36.tif
N12,14,12,11,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\37.tif
N12,14,12,11,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\38.tif
N12,14,12,11,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\39.tif
N12,14,12,11,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\40.tif
N12,14,12,11,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\41.tif
N12,14,12,11,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\42.tif
N12,14,12,11,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\43.tif
N12,14,12,11,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\44.tif
N12,14,12,11,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\45.tif
N12,14,12,11,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\46.tif
N12,14,12,11,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\47.tif
N12,14,12,11,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\48.tif
N12,14,12,11,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\49.tif
N12,14,12,11,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\50.tif
N12,14,12,11,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\51.tif
N12,14,12,11,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\52.tif
N12,14,12,11,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\53.tif
N12,14,12,11,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\54.tif
N12,14,12,11,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\55.tif
N12,14,12,11,56,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\56.tif
N12,14,12,11,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\57.tif
N12,14,12,11,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\58.tif
N12,14,12,11,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\59.tif
N12,14,12,11,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\60.tif
N12,14,12,11,61,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\61.tif
N12,14,12,11,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\62.tif
N12,14,12,11,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\63.tif
N12,14,12,11,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\64.tif
N12,14,12,11,65,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\65.tif
N12,14,12,11,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\66.tif
N12,14,12,11,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\67.tif
N12,14,12,11,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\68.tif
N12,14,12,11,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\69.tif
N12,14,12,11,70,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012011\70.tif
N12,14,12,16,1,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\1.tif
N12,14,12,16,2,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\2.tif
N12,14,12,16,3,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\3.tif
N12,14,12,16,5,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\5.tif
N12,14,12,16,6,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\6.tif
N12,14,12,16,7,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\7.tif
N12,14,12,16,8,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\8.tif
N12,14,12,16,9,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\9.tif
N12,14,12,16,10,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\10.tif
N12,14,12,16,11,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\11.tif
N12,14,12,16,12,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\12.tif
N12,14,12,16,13,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\13.tif
N12,14,12,16,14,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\14.tif
N12,14,12,16,15,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\15.tif
N12,14,12,16,17,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\17.tif
N12,14,12,16,18,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\18.tif
N12,14,12,16,19,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\19.tif
N12,14,12,16,20,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\20.tif
N12,14,12,16,21,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\21.tif
N12,14,12,16,22,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\22.tif
N12,14,12,16,23,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\23.tif
N12,14,12,16,24,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\24.tif
N12,14,12,16,25,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\25.tif
N12,14,12,16,26,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\26.tif
N12,14,12,16,27,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\27.tif
N12,14,12,16,28,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\28.tif
N12,14,12,16,29,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\29.tif
N12,14,12,16,30,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\30.tif
N12,14,12,16,31,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\31.tif
N12,14,12,16,32,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\32.tif
N12,14,12,16,33,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\33.tif
N12,14,12,16,34,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\34.tif
N12,14,12,16,35,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\35.tif
N12,14,12,16,36,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\36.tif
N12,14,12,16,37,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\37.tif
N12,14,12,16,38,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\38.tif
N12,14,12,16,39,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\39.tif
N12,14,12,16,40,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\40.tif
N12,14,12,16,41,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\41.tif
N12,14,12,16,42,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\42.tif
N12,14,12,16,43,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\43.tif
N12,14,12,16,44,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\44.tif
N12,14,12,16,45,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\45.tif
N12,14,12,16,46,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\46.tif
N12,14,12,16,47,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\47.tif
N12,14,12,16,48,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\48.tif
N12,14,12,16,49,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\49.tif
N12,14,12,16,50,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\50.tif
N12,14,12,16,51,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\51.tif
N12,14,12,16,52,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\52.tif
N12,14,12,16,53,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\53.tif
N12,14,12,16,54,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\54.tif
N12,14,12,16,55,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\55.tif
N12,14,12,16,56,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\56.tif
N12,14,12,16,57,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\57.tif
N12,14,12,16,58,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\58.tif
N12,14,12,16,59,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\59.tif
N12,14,12,16,60,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\60.tif
N12,14,12,16,61,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\61.tif
N12,14,12,16,62,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\62.tif
N12,14,12,16,63,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\63.tif
N12,14,12,16,64,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\64.tif
N12,14,12,16,66,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\66.tif
N12,14,12,16,67,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\67.tif
N12,14,12,16,68,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\68.tif
N12,14,12,16,69,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\69.tif
N12,14,12,16,70,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\70.tif
N12,14,12,16,71,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\71.tif
N12,14,12,16,72,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\72.tif
N12,14,12,16,73,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\73.tif
N12,14,12,16,74,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\74.tif
N12,14,12,16,75,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\75.tif
N12,14,12,16,76,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\76.tif
N12,14,12,16,77,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\77.tif
N12,14,12,16,78,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\78.tif
N12,14,12,16,79,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\79.tif
N12,14,12,16,80,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\80.tif
N12,14,12,16,81,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\81.tif
N12,14,12,16,82,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\82.tif
N12,14,12,16,83,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\83.tif
N12,14,12,16,84,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\84.tif
N12,14,12,16,85,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\85.tif
N12,14,12,16,86,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\86.tif
N12,14,12,16,87,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\87.tif
N12,14,12,16,88,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\88.tif
N12,14,12,16,89,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\89.tif
N12,14,12,16,90,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\90.tif
N12,14,12,16,91,HL1,Untreated,0,train,HEALTHY,Example\IMAGES\CROPS\014012016\91.tif
